date,favorite_count,favorited,id,language,retweet_count,text,user_created_at,user_description,user_followers,user_friends,user_location,user_screen_name
2021-07-24 16:03:46,0,False,1418965139210915840,en,0,"Well done!!!! Congratulations to #MirabaiChanu for the first Silver medal for #India at #Olympics 
You made our cou… https://t.co/Hhk3H6mMVP",2019-06-07 12:42:08,"Student...B.COM(P)
University of Delhi..!
Every day is a good day. There is something to learn, care and celebrate..!
BE A KIND PERSON",41.0,107,,moinahmed0902
2021-07-24 16:03:44,0,False,1418965127211126790,en,0,"@SkyCricket I SAID IT BEFORE
TODAY IS DAY FOR
LADIES IN INDIA
#Olympics 
#TheHundred",2021-07-19 13:30:07,"ALL___UPDATES____ABOUT____CRICKET__MEMES___LOTS__OF__THEM
EARTH'S___GRAVITY_____USEFUL___FOR____FAST____BOWLING",3.0,167,OTHER END,CricketNagar
2021-07-24 16:03:30,1,False,1418965069430407172,en,0,"There is Only One Period of Sports in a week, In Schools of India.
And We expect a lot of medals in Olympics.… https://t.co/iilWFAqukD",2021-07-22 14:45:07,'Truth Alone Triumphs' 🇮🇳,1.0,10,,beniwal_rajdeep
2021-07-24 16:03:27,0,False,1418965058403454981,en,0,#MirabaiChanu opened India's medal tally by wining silver medal in women's wightlifting 49kg' category at the… https://t.co/jOdrW7Cd7E,2012-01-12 16:17:49,"#JNV_
#IIT_KHARAGPUR
#CIVIL_ENGINEERING
#CIL_NCL",81.0,289,,PrakashDara
2021-07-24 16:03:25,0,False,1418965049205567499,en,0,"17 new COVID cases in Japan liked to the Olympic Games. 

Good news: @mirabai_chanu wins first medal for India at Tokyo Olympics.",2012-02-18 19:52:15,Freelance Journalist/ Indian Classical Dancer/ Model,109.0,370,"Tokyo, Japan",Paulomi_Barman
2021-07-24 16:03:20,1,False,1418965027839791104,en,0,"Event manager! How fortunate is India to have such a great leader, who stands up and claps
@PeaceMonger143… https://t.co/poNw26GZBq",2021-05-22 05:48:27,I am an architect and love architecture,16.0,81,"Jaipur, India",Neeraj_Sharma30
2021-07-24 16:03:20,0,False,1418965026262732807,en,0,Many congratulations to #MirabaiChanu for winning India’s first medal in the ongoing #Tokyo2020  #Olympics . https://t.co/WQtC1XRI9J,2011-03-23 12:22:41,Engineer by profession.political by views. Dynamic by personality.but attitude is problem.,80.0,205,"Lucknow, Uttar Pradesh",deepakyadav9
2021-07-24 16:03:17,0,False,1418965015483273223,en,0,Congratulations Mirabai chanu #TokyoOlympics2021 #indian #proudtobeindian  &amp; thankyou for making india proud… https://t.co/yeQXiqGUdn,2020-06-30 15:32:00,,1.0,21,,simple_akshay
2021-07-24 16:03:17,1,False,1418965015340724231,en,0,"4. India's Olympics history has three phases:
Phase 1: 1928 to 1980(no Olympics in 1940 and 1944 due to World War I… https://t.co/0cKorQxqqu",2013-01-04 11:36:30,"Chartered Accountant,   Personal tweets RTs/Favs/Follows are not endorsements",128.0,130,"New Delhi, India",Srinew2013
2021-07-24 16:03:15,1,False,1418965006578819075,en,0,"Rachita Panda Mistry, A former Indian Olympian who was participated in 2000 Sydney Olympics . She was first Odia at… https://t.co/Op3awFvNtq",2014-04-17 17:07:15,"Journalist, Writer and Odia Story teller",49.0,637,Bhubaneswar,KumarBimal3
2021-07-24 16:03:06,0,False,1418964969647976455,en,1,"Fabulous start by @mirabai_chanu  in the Tokyo Olympics. Congratulations for your victory, India is proud of you.… https://t.co/nVbClr363k",2019-05-21 12:08:38,PROUD TO BE A BHARTIYA 🇮🇳,21.0,233,"Indore, India",YashvitaJaiswal
2021-07-24 16:02:57,0,False,1418964932339580932,en,0,"Congratulations 💐

@mirabai_chanu 

#OlympicGames #Olympics #india #Congratulations #Silver https://t.co/u6Od1aX0Yv",2020-09-10 12:35:12,#animator🖥️ #editor #graphicdesigner🖥️🖌️#spritual😇  #Poet✒️ #socialist #राष्टप्रथम🇮🇳,27.0,12,,divy_purohitji
2021-07-24 16:02:44,0,False,1418964877721444364,en,0,@mirabai_chanu has proven herself to be a Silver Girl. She worked extremely hard for 5 years to make sure this achi… https://t.co/maK6nDJ1Lj,2012-04-23 08:06:49,Personal.Vaccinated. RT ≠ ratification! Support for Bharat. Followed by @AsiaPolicyWatch,1675.0,1278,WB,sn_ojha
2021-07-24 16:02:39,0,False,1418964856213053452,en,0,Congratulations 👏 @mirabai_chanu! What an amazing start of India on first day of #TokyoOlympics2021. From all of us… https://t.co/nfo9OnWjdN,2020-11-23 18:23:07,"ReviewBanana is notable #review site for products, companies, businesses, person, place and so on.",2.0,3,,reviewbteam
2021-07-24 16:02:35,0,False,1418964840320745486,en,0,Young Indians Guwahati Chapter launches inspiring video for Lovlina Borgohain and India’s Tokyo Olympics contingent https://t.co/GFr8AhhjXj,2010-01-04 09:33:31,"We are a Guwahati based registered regional Multilingual news portal. Business Identification Number: 
AA31962/AATFG5712A/07/2019

*ReTweets are not our views*",330.0,743,"Guwahati, India",guwahatitimes6
2021-07-24 16:02:34,2,False,1418964837158240262,en,1,"#Olympics: HALFTIME! After the opening 30 minutes, India and Netherlands are tied 1-1. Late in the second quarter,… https://t.co/Qgyj1f30M9",2020-04-05 15:52:23,#cheer4india,26.0,224,"Uttar Pradesh, India",AyushiP87924442
2021-07-24 16:02:33,0,False,1418964829944090631,en,0,Congratulations @mirabai_chanu #Olympics #Olympics2020 #OlympicGames #WINNER #Olympicstokyo2020 #sports #games… https://t.co/grAsMebgCS,2009-04-18 11:46:56,Founder & CEO of https://t.co/KLb7NO1qFk,1369.0,34,"Rajkot, India",v2vimal
2021-07-24 16:02:09,33,False,1418964731293880320,en,5,A turbocharged start to the Olympics 2021! Congratulations to Mirabai Chanu for the 5-star performance that brought… https://t.co/JupFbkvkb6,2020-01-20 10:39:39,#DarkRules,34072.0,6,,TataMotors_Cars
2021-07-24 16:02:04,1,False,1418964709693329408,en,0,Heartiest congratulations to Mirabai Chanu for starting  the medal tally for India in the Tokyo Olympics 2021 by wi… https://t.co/rx7n05ZAos,2020-06-18 21:08:49,"an indian innovation, new modern technology FR wires &cables",1.0,7,"Chennai, India",mehalwirecable
2021-07-24 16:01:51,0,False,1418964656547405824,en,0,@iNikhil @kheloindia  is great initiative of mini Olympics of India you will see fruits of this initiative in coming years.,2015-03-22 11:52:03,"22, भारतीय 🇮🇳, 'कर्मण्येवाधिकारस्ते मा फलेषु कदाचन।' 
सर्वे भवन्तु सुखिनः सर्वे सन्तु निरामयाः🤗
I believe in  majority vote.",224.0,104,"Maharashtra, India",IndianMaratha
2021-07-24 16:01:46,2,False,1418964631998148613,en,3,When PM @narendramodi called me to congratulate it felt like a dream. It has made me happy that I could make India… https://t.co/cmr1jAfajM,2013-05-01 08:29:59,"💁#MBA (Mrkt & HR)| #Yoga_lover | #Artistic | Proud Indian | Believe in Karma |


No DM 🚫",2474.0,226,Bharat 🇮🇳,sbajpai2811
2021-07-24 16:01:44,1,False,1418964624146325514,en,0,"India had a mixed start on the second day of the Tokyo Olympics.  In this, the pair of Deepika-Praveen (Deepika kum… https://t.co/vkJW1SkH3X",2021-07-22 04:58:54,"Jho Puri Raat Jaagte He Jaruri Nahi Wo Sirf Aashiq He Ho,Wo Desh Prr Marr Mitne Wala Jawan Bhi Ho Sakta He🇮🇳🇮🇳🇮🇳",24.0,8,"Mumbai, Maharashtra,India",Abhi932192845
2021-07-24 16:01:38,1,False,1418964599093743627,en,0,"Congratulations #MirabaiChanu for achieving the first medal for India at Tokyo Olympics, All Indians are proud of y… https://t.co/RFzKT4AptN",2020-04-20 14:46:18,"#I believe in today but never forget about #my past and upcoming #future.
#Immeasurable or #Infinite.
#love❤Space.# By Profession 💻🏗️🏡
#Indian 🇮🇳",45.0,390,"Kanpur, India",hey_i_am_amit
2021-07-24 16:01:25,0,False,1418964546472058884,en,0,"Tokyo Olympics: Mirabai Chanu lifts weight of a nation, puts India on medal table | Tokyo Olympics News https://t.co/qs4mqJ8WdT",2013-01-14 17:13:34,Raj Gaur,56.0,61,"New Delhi, India",WaYs2rOcK
2021-07-24 16:01:23,0,False,1418964536942415872,en,0,"#TokyoOlympics2020 Tokyo Olympics 2020: Family sheds tears of joy as #MirabaiChanu wins first medal for India

https://t.co/9W7fTbToBK",2019-11-02 05:14:56,"A leading newspaper in Manipur published daily in English. Also, we can be followed on our website: https://t.co/GEMlHTqNdG for more news, views and comments",1962.0,50,"Imphal East, Manipur, India",ImphalFreePress
2021-07-24 16:01:17,1,False,1418964512405852172,en,0,"Mirabai Chanu,
Many many congratulations to you on winning the first silver medal in the Olympics, you have made th… https://t.co/YjIGUee2jm",2021-04-25 06:30:21,social worker,9.0,54,Modinagar India,Devisha37932933
2021-07-24 16:01:16,1,False,1418964509939716097,en,1,"Congratulations to #MirabaiChanu for winning the first medal for India at Tokyo Olympics. We are proud of you. 

 Jai Hind.🇮🇳🇮🇳",2014-07-04 13:21:44,,11.0,97,New Delhi,jainnaman006
2021-07-24 16:00:57,0,False,1418964427748134912,en,0,"Tokyo Olympics: Mirabai Chanu lifts weight of a nation, puts India on medal table | Tokyo Olympics News – Times of … https://t.co/2fQiteDFFH",2012-04-03 06:31:16,"https://t.co/MJ9mgBDbi5
Submit a post for Backlink.",240.0,151,india,AjayStfc
2021-07-24 16:00:45,0,False,1418964376904634368,en,0,Congratulations @mirabai_chanu. India is proud of you for first #Olympics  # medal for India.,2016-09-11 02:23:52,Space and plane enthusiast.,31.0,207,,Ssjadaun2
2021-07-24 16:00:44,25,False,1418964375503839244,en,3,"Congratulations to #MirabaiChanu for winning the first medal for India at Tokyo Olympics. We are proud of you. 

 J… https://t.co/frr4KhlwMZ",2011-08-15 15:07:02,"Governor,Assam",15817.0,155,"Assam, India",jagdishmukhi
2021-07-24 16:00:19,0,False,1418964271153750016,en,0,"""India at the 1956 Summer Olympics"": 300 views/day

 Please help improve it!

 https://t.co/sowAa7VugQ https://t.co/i0SDSSoF27",2015-12-04 07:18:50,"I'm a bot that posts highly viewed, underdeveloped Wikipedia articles. Built by @ragesoss, with data from @halfak's ORES project.",219.0,24,"Seattle, WA",FixmeBot
2021-07-24 16:00:14,0,False,1418964249242529793,en,0,#India  matched world No 1 #Netherlands in the first half but their challenge fizzled out as the Dutch cantered to… https://t.co/ijSl6Zl0qu,2019-09-18 14:53:13,"Your daily supplement of news, facts, analysis & opinion pieces. 📰
Participate in group discussions. GET THE APP NOW 
https://t.co/jF7n5puUXQ",1747.0,810,,the_newsmen
2021-07-24 16:00:06,0,False,1418964213746356224,en,0,Congratulations Mirabai Chanu on getting the FIRST MEDAL at Tokyo Olympics and Thank-you for making India proud.… https://t.co/WLeaPB6ubI,2011-08-16 12:41:04,"Having established itself over 51 beautiful years, Ajmera Group is recognized as one of India's leading Real Estate Company.",1065.0,1,Mumbai,AjmeraRealty
2021-07-24 16:00:05,0,False,1418964211229728774,en,0,First medal for India in Tokyo Olympics 2021 https://t.co/AFRn4W4Kyc,2018-03-16 10:29:39,"Royal Tech Systems is a Logistic Software Development company with a  background in software development and network solutions, established in  2003.",23.0,36,,royal_systems
2021-07-24 16:00:01,26,False,1418964191575113736,en,5,"Why this could be India's best Olympic ever

https://t.co/DE0xs6OQGD",2012-12-05 11:37:45,"Mumbai Mirror’s new home. TOI+ delivers Mirror's brand of journalism with digital platform’s rich, immersive and personalisable news & analysis",418563.0,213,"Mumbai, India",TOIPlus
2021-07-24 16:00:00,0,False,1418964190342098945,en,0,"TODAY IS THE BEST DAY 😭 bts attended SBS news show, txt's magic was played in the Olympics, yeonjun's aotm behind v… https://t.co/pWyH1YJTP6",2015-01-29 06:54:03,she/her || muslim || MOARMY || 🏳‍🌈,747.0,1309,,btxtchartbullys
2021-07-24 15:59:59,1,False,1418964186462400513,en,0,Silver for #MirabaiChanu in #Tokyo2020 #Olympics does India Proud. A determined daughter of India has proved her me… https://t.co/qM1vMWkIMc,2020-11-29 14:53:06,"ਹਾਡ ਜਲੇ ਜੈਸੇ ਲਕਰੀ ਕਾ ਤੂਲਾ ॥ 
ਕੇਸ ਜਲੇ ਜੈਸੇ ਘਾਸ ਕਾ ਪੂਲਾ ॥",893.0,656,"Winnipeg, Manitoba",KamboSarbjit
2021-07-24 15:59:54,0,False,1418964164048039940,en,0,SCIKEY congratulates MIRABAI CHANU for winning the first medal for India in Tokyo Olympics 2020. What a proud momen… https://t.co/xrBSzXgSJO,2018-04-03 07:55:02,"Digital Platform for Jobs, Work & Business solutions supported by a Professional Network & integrated Services Ecosystem",144.0,224,"Pune, India",scikeyglobal
2021-07-24 15:59:44,0,False,1418964123560206337,en,0,A brillant start and incredible win for India on the first day of Tokyo Olympics. Hardwork paid. Proud India🇮🇳… https://t.co/80OC19aedB,2019-10-22 10:04:07,Passionately curious....deliberately satiric,5.0,85,"Kamothe, Navi Mumbai",AmritaBhute
2021-07-24 15:59:37,0,False,1418964094153940992,en,0,"Tokyo Olympics: Manipur CM announces Rs 1 crore cash reward for Mirabai Chanu https://t.co/azxlLlkkA1 
More power to women of India.",2018-02-27 18:07:25,Its important to enjoy yourself & what is around you. If you love and appreciate positivity do connect . Batch of 83 IIT Delhi.,1879.0,753,"Gurgaon, India",sas96553801
2021-07-24 15:58:56,3,False,1418963920291827720,en,0,"Heartiest Congratulations to Mirabai Chanu

 Manipur's Mirabai Chanu wins India's first medal at #Olympics with sil… https://t.co/tz5H51Va7J",2020-02-08 06:18:40,,32.0,24,"Sonapur, Kamrup (M)",RIPTGroup
2021-07-24 15:58:55,1,False,1418963916391133184,en,0,"Congratulations Mirabai Chanu on winning silver medal in 49 kg category in weightlifting.

This is India's first me… https://t.co/a436XNVpWQ",2019-03-17 05:56:37,"B.A.LL.B Advocate Manavadar gujarat
India",528.0,24,"Manavadar, India",JManavadar
2021-07-24 15:58:49,2,False,1418963890487111681,en,0,Congratulations to #MirabaiChanuWinsMedal #Tokyo2020 #Olympics does India Proud. A determined daughter of India has… https://t.co/cKpQswHQIJ,2018-03-17 15:48:14,"Teacher (H.M.) under Assam Govt.
 MA, B.Ed. 
 Writer, Teacher Excellence Award ( Nagaon District)God speaks in the silence of the heart.",624.0,103,"Assam, India",AnitaDe86560705
2021-07-24 15:58:27,0,False,1418963800556986380,en,0,@RealNikhilNaik @rajesha_rao @hivisionpak Let's just say India has a better sports structure than Pakistan in every… https://t.co/ZLz0kqs3N4,2020-07-28 11:02:19,"Pakistani cricket fan / halal brother , kewl banter with ranter",28.0,358,,RajeshAwais
2021-07-24 15:58:26,0,False,1418963796517863429,en,0,"3. Mirabai Chanu's silver
 is India's maiden medal on the first day of an Olympics in Olympic History. 

Those born… https://t.co/JGlBrexIZh",2013-01-04 11:36:30,"Chartered Accountant,   Personal tweets RTs/Favs/Follows are not endorsements",128.0,130,"New Delhi, India",Srinew2013
2021-07-24 15:58:19,1,False,1418963765157154823,en,1,"Khelega India Jitega India
Congratulations #MirabaiChanu  for winning Silver medal in Weightlifting.… https://t.co/Gd8I4oDG76",2014-01-23 15:03:14,Simply Decent,36.0,688,Pune,MaraskolheSant
2021-07-24 15:58:05,0,False,1418963707644755968,en,0,"#Cheer4India
Boxing great M C Mary Kom and Indian hockey team skipper Manpreet Singh are the flag-bearers for the I… https://t.co/YFNimjmoIP",2020-07-07 06:23:19,"Vice-President BJP DELHI        

          
Former President DUSU",893.0,57,,JaivirRanaBJP
2021-07-24 15:58:00,1,False,1418963688032243724,en,0,Congratulations to Saikhom Mirabai Chanu for winning Silver at Tokyo #Olympics with a combined lift of 202 kg in wo… https://t.co/CmeQ6XuDEg,2012-04-03 15:04:12,"Lawyer| Co-founder @ays_legal | Former National Delegate, State General Secretary & District President @nsui |Social Activist| |Tweets personal Opinion",728.0,1369,"Bhalessa, Doda | Jammu | India",ajaykumar_jk
2021-07-24 15:57:59,3,False,1418963680360902662,en,0,"India lifts their First Silver in Tokyo Olympics
Shoton @SamsungIndia S9+
#TokyoOlympics2021 #Silver 
@NatGeoIndia… https://t.co/r17h59o0lc",2016-12-06 12:32:31,Dentist | Photographer | Vocalist BrandAmbassador @samsungindia,64.0,46,"Kasaragod, India",ramdasspai
2021-07-24 15:57:46,5,False,1418963627139244034,en,0,If India wants medals the awards should be in crores not in lakhs. They are not competing few countries like cricke… https://t.co/0B6sOMhxMk,2009-07-01 18:29:08,"Columnist, Social Activist, & Academic; editor of @neistudies, faculty at Jawaharlal Nehru University, former faculty @Presiuniv",494.0,202,"New Delhi, Delhi",th_robert
2021-07-24 15:57:34,0,False,1418963575847145472,en,0,@AmitShah @mirabai_chanu Aspirations of 130 billion Indians for the elusive Olympic medal.Fervent prayers and good… https://t.co/ATwkTD6YF0,2017-04-23 06:28:12,MBA Marketing,133.0,636,"Kolkata,India",ArvinderSinghw1
2021-07-24 15:57:23,1,False,1418963530812989449,en,0,"1st medal🥇 for India at #TokyoOlympics2021

Congratulations to @mirabai_chanu on winning the Silver medal in 49kg.… https://t.co/EEbw4XQncp",2011-09-01 17:38:23,Government Officials. Follow Back🙏Salman Khan Fan❤ #Cricket #MsDhoni 🔥Foodie 🍲🥘 💚#EcoTourism,4.0,242,"Malkangiri, India",bappi_mallik
2021-07-24 15:57:23,1,False,1418963530309644296,en,1,"HOCKEY
3:00 PM: Men's Pool A (India vs Australia)

BOXING
3:06 PM: Men's Lightweight (57-63kg) - Round of 32 (Manis… https://t.co/7Wcuo6yBPZ",2020-09-09 06:20:54,Vivo IPL TEAM ROYAL CHALLENGERS BANGALORE Fan Page,30.0,6,"Bengaluru, India",RcbianOfficial
2021-07-24 15:57:15,1,False,1418963496037933061,en,1,"India’s first medal at the @Olympics 🇮🇳 
Congratulations @mirabai_chanu for winning the glorious silver…YOU make us… https://t.co/P0Brl8HTL0",2019-08-18 14:50:18,"Nationalist🔱🔱
🇮🇳Proud Indian🇮🇳
🚩🚩Jai Shree Ram🚩🚩",169.0,219,"Patna, India",gupta_abhyanshu
2021-07-24 15:57:01,0,False,1418963439389757449,en,0,"@mirabai_chanu 

Congratulations 💐 India's ""Mirabai Chanu"" great Winner of Silver Medal in Tokyo Olympics 2020-21 E… https://t.co/jDvtdwYJG5",2020-11-07 18:50:32,"GM-ONGC-India and Life Member Ahmedabad Management Association and Member SPE  Houston Tx USA.Convener-NICCI SEWAA,Social EmpowermentWelfare Affirmatives,Mumbai",4.0,284,"Mumbai, India",NicciVinod
2021-07-24 15:56:51,1,False,1418963397706620931,en,0,"Tokyo Olympics 2020: Mirabai Chanu - We are PROUD of you!

Mirabai Chanu bagged India's first medal, a silver in 49… https://t.co/8jM6ItnzCp",2009-09-01 09:18:18,FIITJEE Mumbai,712.0,125,Mumbai,fiitjeemumbai
2021-07-24 15:56:48,0,False,1418963384360312832,en,0,"Congratulations  #MirabaiChanu   for  Winning  first  #Silver    In  #TokyoOlympics   For   INDIA

👏👏👏… https://t.co/LvDTN7Ol1k",2020-08-13 14:38:22,राधे राधे,10.0,40,,dr_pratihari
2021-07-24 15:56:42,3,False,1418963358607347712,en,1,"Mirabai Chanu has won India's first silver medal in the Olympics, in which she lifted the dumbbells of 115kg and wa… https://t.co/LNOh0HDnYx",2021-07-03 12:51:14,"I am a youtuber, my channel link👉 https://t.co/ujqjYtQUSE",8.0,4,,77_ved
2021-07-24 15:56:39,0,False,1418963345806331905,en,0,Proud to take a Bow and Congratulate @mirabai_chanu on the maiden Olympic Medal for Indian in 2021 Olympics.… https://t.co/iyN9FajRJ3,2009-07-01 13:12:03,Technologist | Entrepreneur  Head of Ventures @LadderMinds Director - Technology Services @Acodeidea,224.0,873,Coimbatore,naveenieus
2021-07-24 15:56:34,0,False,1418963324746731524,en,0,"Congratulations @mirabai_chanu on winning silver medal in 49 kg category in weightlifting.

This is India's first m… https://t.co/wGcY1VgZXV",2012-09-14 17:18:53,"I m proud to be a Indian Sunni Shah Muslim.
Sare Jahan Se Acha Hindustan Hamara.",20.0,812,Mumbai,AkilAhmadShah
2021-07-24 15:56:32,7,False,1418963318870614030,en,2,"First Silver🥈🇮🇳 @mirabai_chanu 🏋🏻‍♀️👏🏻

#mirabaichanu #olympics #olympicweightlifting #weightlifting #india #silver… https://t.co/bqXrPUvI1Z",2011-08-06 14:38:53,Minimal Design. Maximum Impact.✌🏻,1177.0,1739,"Mumbai, India",vaibhavadurkar
2021-07-24 15:55:59,0,False,1418963178474512384,en,0,We congratulate #MirabaiChanu  for making the nation proud by winning India's first medal at the Tokyo Olympics 202… https://t.co/PeZw2bNcAE,2017-07-17 10:49:41,,6.0,1,"New Delhi, India",FlakcoIndia
2021-07-24 15:55:55,1,False,1418963162494275598,en,0,"India’s first medal at the @Olympics 🇮🇳 
Congratulations @mirabai_chanu for winning the glorious silver…YOu make us… https://t.co/8muU8KHeVq",2012-04-06 15:56:01,Programmer | Dreamer | Believer | Learner | FreeSpirit | Libra |,45.0,62,India,RealAshishTweet
2021-07-24 15:55:48,78,False,1418963130420383744,en,9,"#Tokyo2020 #MirabaiChanu #TeamIndia #Cheer4India 

@mirabai_chanu lifts weight of a nation, puts India on medal tab… https://t.co/eUVyYi5dRr",2010-04-01 13:26:56,"The top destination for all the major sports news from around the world - A Times Internet product
https://t.co/pac68wnoDG",1041530.0,254,"New Delhi, India",toisports
2021-07-24 15:55:46,8,False,1418963124397481985,en,1,"Why Pakistan and India sucks in sports but Iran performs very well? 

Specially in Olympics and FIFA.",2015-09-22 14:57:48,Muslim Rajput Punjabi  /:: Always in that order.,4099.0,1125,b/w Indus & Ganges,HashtagJatt
2021-07-24 15:55:38,0,False,1418963088536133632,en,0,"जब बेटी उठ खड़ी होती है, तभी विजय बड़ी होती है| 🥈

Congratulations to the unstoppable Chanu Saikhom Mirabai for get… https://t.co/bSuPS7cjiT",2020-09-05 11:32:25,"Crown Director In VESTIGE 
If Anybody  wants to Start own Business  Contact  Us 9760660355",21.0,63,,NehaMis41059251
2021-07-24 15:55:05,5,False,1418962952452034571,en,0,"Weightlifter #MirabaiChanu 🏋🏻‍♀️ wins #India’s first medal 🥇 

Great moment for India 🇮🇳
We are proud of you and sa… https://t.co/5aJGiDEn08",2013-12-25 21:39:00,"Pioneer and World Leader in Drip/Sprinkler Irrigation, Solar Pumps,Fruit/Vegetable Processing,Tissue Culture Plants,Integrated Irrigation & 24/7 Water Solutions",17584.0,160,Worldwide,JainIrrigation
2021-07-24 15:55:01,0,False,1418962937369223175,en,0,"Olympics: Mirabai lifts weight of a nation, puts India on medal table https://t.co/91AoaF6f1l",2009-04-09 10:05:02,"Breaking news, Home page stories, special coverage and much more from http://t.co/u04cBy76il",34457.0,8534,,TOITopStories
2021-07-24 15:55:01,1,False,1418962936522027022,en,0,"Proud Moment for India!

In a shot for Women's sporting achievement Mirabai Chanu gives India it's first Olympic me… https://t.co/4Y2Jlfve46",2018-07-19 18:27:30,"No. 1 retail chain for Electronics, Appliances, Digital & Furniture in Odisha. 
23 store & counting.
Millions of happy customers. 
Amazing offers everyday!!",451.0,27,,PatraRetail
2021-07-24 15:54:55,0,False,1418962910316015617,en,0,"Tokyo Olympics: As Team India marches holding the Tricolour in their hands, PM Modi stands up to cheer for them… https://t.co/ZiJUf0Boux",2021-07-22 16:02:23,"Psychologist,Counselor,motivational speaker",0.0,0,,R90679775Rao
2021-07-24 15:54:44,2,False,1418962862999998465,en,0,"Heartiest congratulations to @mirabai_chanu on winning the first medal. Proud moment for India. 

Wishing all the v… https://t.co/T7p0xPSBJX",2019-11-05 11:21:47,"RIT is an integral part of Rajalakshmi Institutions, a 21 year old educational group with a national presence in the field of Engg., Architecture & Management",57.0,2,"Kuthambakkam, Chennai - 600124",rit_chennai
2021-07-24 15:54:40,0,False,1418962847908958211,en,0,#India is on the board on day 1 at #Olympics . Huge congratulations and really proud of you .@mirabai_chanu. You an… https://t.co/WpRh1qTfqw,2009-05-01 18:45:04,Product Marketing Leader @Tanium / Advisory Board @itssafesecurity/ Ex-@FireEye / Alumni @CUBoulder / Proud Rescue Cat Dad/ 6x Half-Marathoner,771.0,1071,San Francisco Bay Area,SharatGanesh
2021-07-24 15:54:10,0,False,1418962723325550593,en,0,"Congratulations to Mirabai Chanu getting first medal for INDIA on the first day of the #Olympics  at Tokyo, getting… https://t.co/8370zb4rhg",2017-12-31 06:33:32,,180.0,9,,Pravenbhavani
2021-07-24 15:53:56,0,False,1418962663103733767,en,0,"India opens its tally at #Tokyo2020!

We are stunned by the stupendous performance of Saikhom Mirabai Chanu! ✨😍

Co… https://t.co/4p2FiRuyN5",2016-08-01 16:04:10,,56.0,660,"Vijayawada, India",Rajurabilli2
2021-07-24 15:53:52,2,False,1418962647203074055,en,1,Congratulations #india #olympics https://t.co/SApwOjumgR,2010-11-30 16:05:40,"YSRCP USA Leader, APNRTS USA Regional Coordinator, Advisor, Investor & IT Consultant. Re-tweets are not endorsements.",7247.0,185,United States,YSR4Ever
2021-07-24 15:53:48,1,False,1418962630425944079,en,0,"Thread: Fun facts about #IND in Olympics:
1. Saikhom Mirabai Chanu's silver medal today is the 16th individual meda… https://t.co/ze7LU28FjW",2013-01-04 11:36:30,"Chartered Accountant,   Personal tweets RTs/Favs/Follows are not endorsements",128.0,130,"New Delhi, India",Srinew2013
2021-07-24 15:53:35,0,False,1418962573756559360,en,0,Mirabai Chanu's maiden Olympic silver helped India clinch the joint-12th spot on the medals tally on Day 1 at… https://t.co/lPneDQFZbI,2009-12-25 15:50:26,"Sports fanatic (crazy abt cricket), media pro, traveler and big time foodie",61.0,405,,RS_02
2021-07-24 15:53:28,0,False,1418962546174857224,en,0,@narendramodi @Tokyo2020 @mirabai_chanu Noble Group congratulates  India's Pride Mirabai Chanu on her winning ist T… https://t.co/4BizUPL60n,2017-07-29 16:19:27,"MBA(MDU), FORMER GM HARYANA",1.0,84,"Panchkula,India",JaiHanu32567563
2021-07-24 15:53:24,1,False,1418962529569677323,en,0,Congratulations to @mirabai_chanu for winning silver medal in weight lifting. This is first medal for India in Toky… https://t.co/NhVphfI01A,2016-11-14 17:13:12,Nationalist |Engineer |Plastics Technologist| 'CIPET'ian,2721.0,353,"Fatehpur,Uttar Pradesh",PrabhatFatehpur
2021-07-24 15:53:22,1,False,1418962518719012874,en,0,@parthtyagi21 Only individual person to win Gold for India in history of Olympics,2015-04-10 13:39:54,"Die hard Cricket fan.
 
RCB and ICT ❤️",102.0,826,"Bengaluru, India",shashank_balnad
2021-07-24 15:53:18,4,False,1418962503732764684,en,2,"#Coronavirus in #India News Blog: 

#Delhi Unlock Guidelines: Metro, buses to operate with 100% capacity from July… https://t.co/jfmNUIfpNX",2009-06-24 11:29:19,"A complete up-to-date source for biz news, #finance news, #stockmarket news,  economy news online. 
हिंदी में @fehindi | https://t.co/yeMh2f2ymw",752245.0,37,"New Delhi, India",FinancialXpress
2021-07-24 15:53:13,1,False,1418962483230949378,en,0,"Tokyo Olympics: As Team India marches holding the Tricolour in their hands, PM Modi stands up to cheer for them… https://t.co/rXmrMz2Rxi",2014-05-07 05:26:42,"IndiaFirst,Social Activists,Love Music N Politics Followed By PM @narendramodi Ji HM @AmitShah Ji LSSpeaker @Ombirlakota Ji RSS | IT Cell
https://t.co/VXhAsHBkCW",30233.0,564,Bharat-Bihar-Jharkhand & W.B ,jaiprakashshah2
2021-07-24 15:53:09,0,False,1418962466822836229,en,1,Hearty congratulations to ace Indian weightlifter @mirabai_chanu for winning a Silver in the women’s #Weightlifting… https://t.co/QJqHGstelZ,2017-08-08 01:26:33,Govt Teacher | YouTuber | Ambedkarist | Indian | Cricket Lover | Founder of @BORN4WIN | Social Activist | Kargil Vijay Diwas,5907.0,60,"Nalgonda, Telangana",NsChandapaka
2021-07-24 15:52:56,0,False,1418962410673692682,en,0,Heartiest congratulations to Mirabai Chanu for starting  the medal tally for India in the Tokyo Olympics 2020 by wi… https://t.co/NukYganXeA,2020-04-20 16:56:01,Believe in yourself🇮🇳,72.0,143,"New Delhi, India",SutejKumar4
